general,year,admin_conf,admin_espe,admin_serv,admin_obre,admin_admin,admin_auxadm,admin_prof,admin_total,admin_conf_f,admin_espe_f,admin_serv_f,admin_obre_f,admin_admin_f,admin_auxadm_f,admin_prof_f,admin_total_f,docen_emet,docen_tct,docen_mtt,docen_catt,docen_ayut,docen_tect,docen_totalf,docen_eme_f,docen_tc_f,docen_mt_f,docen_cat_f,docen_ayu_f,docen_total_f,inv_tc,inv_ay,inv_eme,inv_mt,inv_tec,inv_total,inv_tc_f,inv_ay_f,inv_eme_f,inv_mt_f,inv_tec_f,inv_total_f,n,fem,pert,perm,pern,num_Salones_de_clase,cap_Salones_de_clase,num_bibliotecas,cap_bibliotecas,num_auditorios,cap_auditorios,num_laboratorios,cap_laboratorios,num_talleres_de_docencia,cap_talleres_de_docencia,num_cubiculos,cap_cubiculos,num_cafeterias,cap_cafeterias,num_oficinas_administrativas,cap_oficinas_administrativas
facultad de ciencias,1976,1,21,25,8,96,48,1,175,0,0.09523809523809525,0,0.125,0.3958333333333333,0.20833333333333337,0,0.2914285714285714,0,39,8,240,476,12,775,0,0.2307692307692308,0.25,0.31666666666666665,0.4222689075630252,0.3716129032258065,3,1,1,1,1,5,0.3333333333333333,0,0,0,1,0.4,12199,0.3983933109271251,0.5125010246741536,0.5174897119341564,0.5833333333333334,86,3300,1,304,1,400,43,1089,2,16,43,33,1,80,12,45
facultad de ciencias,1977,1,24,25,10,137,96,2,270,1,0.16666666666666666,0,0,0.4233576642335766,0.22916666666666663,0.5,0.31851851851851853,0,46,10,269,495,0,820,0,0.32608695652173914,0.3,0.3048327137546468,0.4121212121212121,0.3707317073170732,3,2,1,1,1,4,0.3333333333333333,0,0,0,0,0.25,12118,0.40452219838257136,0.4835781482092754,0.4869441044471644,0.38461538461538464,55,2267,3,328,1,400,78,1943,2,20,43,33,1,80,12,45
facultad de ciencias,1978,4,49,25,1,131,44,1,230,0.5,0.12244897959183672,0,0,0.5877862595419847,0.3181818181818182,0,0.43043478260869567,0,97,7,281,556,29,970,0,0.29896907216494845,0.2857142857142857,0.39501779359430605,0.4154676258992806,0.3845360824742268,8,2,1,1,2,10,0.25,0.5,0,0,0.5,0.3,5860,0.4073378839590443,0.5042662116040956,0.6384583158776708,1,53,2152,4,275,1,400,105,3150,2,30,43,33,1,80,12,45
facultad de ciencias,1979,18,60,25,17,105,114,2,316,0.5555555555555556,0.06666666666666667,0,0.0588235294117647,0.4666666666666667,0.32456140350877194,0.5,0.3227848101265823,0,111,10,732,693,0,1546,0,0.2882882882882883,0.3,0.2677595628415301,0.38816738816738816,0.32341526520051744,1,2,1,1,2,3,0,0.5,0,0,1,0.6666666666666666,5374,0.3991440267956829,0.5385187941942687,0.6736596736596736,1,53,2152,4,275,1,400,105,3150,2,30,43,33,1,80,12,45
facultad de contaduria y administracion,1959,32,4,26,2,28,33,6,65,0.375,0.75,0,0,0.35714285714285715,0.0303030303030303,0.16666666666666666,0.2307692307692308,0,0,3,310,0,0,313,0,0.25,0,0.05806451612903226,0,0.05750798722044728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4436,0.16523895401262398,0.8577547339945897,0.9263301500682128,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
facultad de contaduria y administracion,1961,4,4,26,2,28,33,6,71,0,1,0,0,0.35714285714285715,0.0303030303030303,0.16666666666666666,0.2112676056338028,1,0,2,335,0,0,338,0,0.25,0,0.05499204906860518,0,0.05453449918726529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5713,0.1643619814458253,0.8363381760896201,0.9179978700745474,1,48,3305,1,100,1,222,2,45,1,2,4,7,1,35,23,104
facultad de contaduria y administracion,1962,4,12,26,2,41,37,6,96,0,0.16666666666666666,0,0,0.3170731707317073,0.05405405405405406,0.16666666666666666,0.17708333333333334,1,0,0,342,0,0,343,0,0.25,0,0.0519195820081781,0,0.05156101115408329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5965,0.16781223805532272,0.8170997485331098,0.9000999000999002,1,48,3400,1,144,1,240,2,45,1,2,4,7,1,35,23,104
facultad de contaduria y administracion,1963,4,10,26,2,41,43,6,100,0,0.4,0,0,0.36585365853658536,0.04651162790697674,0.16666666666666666,0.21,1,1,0,320,0,0,322,0,0.25,0,0.04884711494775103,0,0.04858752312090129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6051,0.16741034539745497,0.8206907949099322,0.9022704837117472,1,48,3400,1,144,1,240,2,45,1,2,4,7,1,35,23,104
facultad de contaduria y administracion,1964,4,19,26,2,39,42,6,106,0,0.15789473684210523,0,0,0.38461538461538464,0.04761904761904761,0.16666666666666666,0.18867924528301888,1,0,0,284,0,0,285,0,0.25,0,0.04577464788732394,0,0.0456140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6467,0.16638317612494202,0.8011442709138704,0.8912639405204461,1,49,3579,1,92,1,250,2,45,1,2,4,7,1,40,23,104
facultad de contaduria y administracion,1965,2,17,26,2,35,45,6,101,0,0.17647058823529413,0,0,0.45714285714285713,0.04444444444444444,0.16666666666666666,0.2079207920792079,1,0,0,333,2,0,336,0,0.25,0,0.04204204204204204,0,0.04166666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6383,0.15572614757950806,0.7848973836753877,0.8802816901408451,1,54,3800,2,149,1,227,2,45,1,2,8,16,1,50,23,104
facultad de contaduria y administracion,1966,4,17,26,2,88,2,6,111,0,0.1176470588235294,0,0,0.2159090909090909,0,0.16666666666666666,0.1891891891891892,0,0,0,333,0,0,333,0,0.25,0,0.05705705705705705,0.09375,0.05705705705705705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6542,0.15316416997859983,0.7769795169672883,0.8612774451097804,1,58,4021,2,206,1,204,2,45,1,2,12,24,1,60,23,104
facultad de contaduria y administracion,1967,1,16,26,2,37,48,6,104,0,0.0625,0,0,0.4594594594594595,0.0625,0.16666666666666666,0.20192307692307693,0,0,1,342,16,0,359,0,0.25,0,0.05847953216374269,0.1875,0.06406685236768803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7051,0.163239256843001,0.7166359381647993,0.8184187662901824,0.6666666666666666,86,5880,2,284,1,208,2,45,1,2,22,60,2,160,23,104
facultad de contaduria y administracion,1968,2,14,26,2,42,65,6,123,0,0.07142857142857142,0,0,0.4523809523809524,0.1076923076923077,0.16666666666666666,0.2195121951219512,0,4,3,525,41,0,573,0,0.25,0.3333333333333333,0.0380952380952381,0.07317073170731707,0.04363001745200698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8390,0.1630512514898689,0.6402860548271752,0.6571637426900585,0.6666666666666666,114,7740,2,362,1,212,2,45,1,2,33,95,2,260,23,104
facultad de contaduria y administracion,1969,2,20,26,3,53,66,6,144,0,0.3,0,0,0.5660377358490566,0.13636363636363635,0.16666666666666666,0.3125,0,16,1,422,43,0,482,0,0.25,0,0.05687203791469194,0.20930232558139536,0.07676348547717843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10139,0.1583982641286123,0.570569089653812,0.7085927770859277,0.6666666666666666,112,7731,2,362,1,216,2,45,1,2,33,95,2,260,23,104
facultad de contaduria y administracion,1970,4,13,26,3,52,68,6,146,0,0.38461538461538464,0,0,0.5,0.1176470588235294,0.16666666666666666,0.273972602739726,0,24,0,504,17,0,545,0,0.20833333333333337,0.5,0.06547619047619048,0.2352941176470588,0.07706422018348624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11697,0.1890228263657348,0.5415918611609815,0.66078697421981,0.6666666666666666,110,7722,2,362,1,220,2,45,1,2,33,95,2,260,23,104
facultad de contaduria y administracion,1971,20,9,26,2,60,66,5,157,0.05,0.4444444444444444,0,0,0.4666666666666667,0.10606060606060606,0.4,0.25477707006369427,0,13,3,430,20,0,466,0,0.15384615384615383,1,0.07906976744186046,0.35,0.09871244635193133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13842,0.17902037277850022,0.5088137552376825,0.6113801452784504,0.5,68,4560,3,314,1,600,2,45,1,2,38,76,2,260,23,104
facultad de contaduria y administracion,1972,16,15,26,2,48,61,5,126,0.125,0.2,0,0,0.5,0.11475409836065574,0.4,0.2698412698412698,0,25,4,327,10,0,366,0,0.2,0,0.07339449541284404,0.4,0.09016393442622953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12711,0.18133899771851153,0.5465344976791755,0.5739696312364425,0.6666666666666666,71,4680,2,323,1,600,2,45,1,2,38,76,2,260,23,104
facultad de contaduria y administracion,1973,13,12,26,2,41,65,4,137,0.3076923076923077,0.25,0,0,0.5853658536585366,0.16923076923076924,0.75,0.3284671532846715,0,35,15,507,32,15,604,0,0.17142857142857143,0.06666666666666667,0.07297830374753451,0.3125,0.08940397350993377,5,0,0,0,3,5,0,0,0,0,0,0,12534,0.1846178394766236,0.5832934418382001,0.5008643042350908,0.6666666666666666,71,4680,2,332,1,600,2,45,2,2,38,76,2,260,23,104
facultad de contaduria y administracion,1974,11,14,26,5,74,68,7,179,0.4545454545454546,0.42857142857142855,0,0,0.4864864864864865,0.17647058823529413,0.2857142857142857,0.3407821229050279,0,35,20,492,10,20,577,0,0.2,0.1,0.08536585365853659,0.2,0.09185441941074524,5,0,0,0,3,3,0,0,0,0,0,0,12266,0.2094407304744823,0.5949779879341268,0.506033476060724,0.6666666666666666,88,4680,2,341,1,600,2,45,2,2,38,76,2,260,23,104
facultad de contaduria y administracion,1975,11,42,26,4,109,15,12,189,0.3636363636363637,0.8809523809523809,0,0,0.5963302752293578,0.4,0.3333333333333333,0.6137566137566137,0,34,19,481,3,23,560,0,0.2058823529411765,0.10526315789473684,0.10395010395010396,0.6666666666666666,0.10892857142857144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9652,0.22699958557811853,0.6069208454206382,0.5193975353719763,0.6666666666666666,86,6000,1,350,1,600,1,45,2,2,38,76,2,260,23,104
facultad de contaduria y administracion,1976,5,10,26,4,124,79,17,222,0.6,0.4,0,0,0.5725806451612904,0.1518987341772152,0.2352941176470588,0.40540540540540543,0,36,17,411,1,32,497,0,0.2222222222222222,0.1176470588235294,0.1021897810218978,1,0.10663983903420524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9566,0.24472088647292495,0.3882500522684508,0.3596753524134985,0.75,76,5768,1,350,1,600,1,20,2,2,38,76,2,260,23,104
facultad de contaduria y administracion,1977,10,9,26,5,99,81,22,226,0.3,0.5555555555555556,0,0,0.6565656565656566,0.1728395061728395,0.2272727272727273,0.40707964601769914,0,35,16,456,0,33,540,0,0.2571428571428571,0.1875,0.09429824561403508,1,0.10185185185185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10873,0.2655200956497747,0.6012140163708268,0.5355039833737444,0.6666666666666666,76,5920,2,268,1,600,1,20,2,2,38,76,2,260,23,104
facultad de contaduria y administracion,1978,10,18,26,5,124,20,23,195,0.1,0.2777777777777778,0,0,0.49193548387096775,0.25,0.17391304347826086,0.38974358974358975,0,47,23,414,1,6,491,0,0.1914893617021277,0.17391304347826086,0.11352657004830918,1,0.12423625254582484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11632,0.27527510316368636,0.5665405777166438,0.4987507807620237,0.6666666666666666,78,7410,1,300,1,600,1,20,2,2,38,76,2,260,23,104
facultad de contaduria y administracion,1979,14,23,26,5,90,80,26,238,0.14285714285714285,0.13043478260869565,0,0,0.7222222222222222,0.2,0.1153846153846154,0.3739495798319328,0,59,23,676,1,0,759,0,0.1694915254237288,0.13043478260869565,0.10946745562130178,0,0.11462450592885376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12575,0.28556660039761433,0.5635785288270377,0.5115566694514063,1,78,7410,1,300,1,600,1,20,2,2,38,76,2,260,23,104
facultad de derecho,1959,34,8,28,3,44,37,2,73,0.4705882352941176,0.625,0,0,0.6363636363636364,0.02702702702702703,1,0.2876712328767123,0,4,21,280,21,0,326,0,0,0,0.02857142857142857,0.14285714285714285,0.03374233128834356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6200,0.105,0.9911290322580644,0.9953917050691244,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
facultad de derecho,1961,10,6,28,3,44,37,2,97,0,0.6666666666666666,0,0,0.6363636363636364,0.02702702702702703,1,0.3402061855670103,1,5,17,222,19,0,264,0,0.03125,0,0.03526940187839841,0.1274131274131274,0.03963339603072758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6715,0.1154132539091586,0.9880863737900224,0.9935483870967742,0.5,33,2940,1,195,1,214,9,260,1,0,6,22,1,120,12,108
facultad de derecho,1962,13,6,28,3,34,34,2,87,0,0.8333333333333334,0,0,0.5882352941176471,0.0588235294117647,1,0.3103448275862069,2,5,13,248,25,0,293,0,0.0625,0,0.04196737518536826,0.11196911196911195,0.0455244607731116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6446,0.12053986968662736,0.989140552280484,0.990990990990991,0.5,50,3490,1,262,1,208,8,235,1,0,6,22,1,120,12,108
facultad de derecho,1963,12,8,28,3,36,31,2,87,0,0.625,0,0,0.5555555555555556,0.03225806451612903,1,0.2988505747126437,2,25,13,252,28,0,320,0,0.09375,0,0.04866534849233811,0.09652509652509653,0.05141552551549563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6391,0.11782193709904554,0.9918635581286184,0.9933598937583,0.5,50,3490,1,262,1,208,7,210,1,0,6,22,1,120,12,108
facultad de derecho,1964,12,6,28,3,42,40,2,100,0,0.8333333333333334,0,0,0.380952380952381,0.075,1,0.24,2,8,13,289,37,0,349,0,0.125,0,0.05536332179930796,0.08108108108108109,0.05730659025787966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6680,0.1267964071856287,0.9895209580838324,0.9952774498229044,0.5,50,3490,1,262,1,208,7,185,1,0,6,22,1,120,12,108
facultad de derecho,1965,11,6,28,3,55,39,2,111,0,0.8333333333333334,0,0,0.6181818181818182,0.05128205128205128,1,0.36936936936936937,2,5,17,273,36,0,333,0,0.2,0,0.0695970695970696,0.05555555555555555,0.06606606606606606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6511,0.1257871294731992,0.9923206880663492,1,0.5,46,2954,2,196,2,338,6,160,1,0,6,22,1,105,12,108
facultad de derecho,1966,1,5,28,3,79,3,2,88,0,0.8,0,0,0.3670886075949367,0,1,0.375,1,7,18,281,30,0,337,0,0.14285714285714285,0,0.08896797153024912,0.03333333333333333,0.08011869436201781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6812,0.12844979448032884,0.9838520258367588,0.9897142857142858,0.8333333333333334,41,2417,2,130,2,469,5,135,1,0,6,22,1,90,12,108
facultad de derecho,1967,8,5,28,3,41,42,2,96,0.25,0.8,0,0,0.7073170731707317,0.09523809523809525,1,0.40625,1,9,29,276,30,0,345,0,0.1111111111111111,0.10344827586206896,0.10507246376811594,0.13333333333333333,0.1072463768115942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6846,0.13380075956763074,0.98583114227286,0.9868995633187772,0.8,42,2417,2,170,3,527,4,110,1,0,6,22,1,145,12,108
facultad de derecho,1968,4,7,28,3,37,42,2,92,0,0.7142857142857143,0,0,0.6756756756756757,0.09523809523809525,1,0.391304347826087,1,7,24,267,45,0,344,0,0,0.125,0.1198501872659176,0.13333333333333333,0.11918604651162792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7304,0.13389923329682366,0.9793263964950712,0.9754601226993864,0.7142857142857143,44,2417,2,210,4,585,3,85,1,0,6,21,1,200,12,108
facultad de derecho,1969,8,9,28,3,45,44,15,121,0.25,0.7777777777777778,0,0,0.7111111111111111,0.09090909090909093,0.13333333333333333,0.3884297520661157,1,11,25,390,50,0,477,0,0.18181818181818185,0.08,0.09743589743589744,0.22,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7234,0.139341996129389,0.9738733757257396,0.9672619047619048,0.625,46,2936,2,210,3,534,3,60,1,0,6,26,1,200,12,108
facultad de derecho,1970,11,12,28,3,51,42,12,116,0.3636363636363637,0.6666666666666666,0,0,0.803921568627451,0.09523809523809525,0.16666666666666666,0.4913793103448276,1,6,12,313,47,0,379,0,0.16666666666666666,0,0.09584664536741214,0.2978723404255319,0.11873350923482848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8208,0.19639376218323587,0.9431042884990254,0.9596774193548387,0.6666666666666666,48,3454,2,210,2,483,2,35,1,0,6,31,1,200,12,108
facultad de derecho,1971,12,13,28,3,56,42,9,123,0.3333333333333333,0.6923076923076923,0,0,0.7678571428571429,0.11904761904761904,0.1111111111111111,0.4959349593495935,0,10,16,312,47,0,385,0,0,0.8125,0.16025641025641027,0.3191489361702128,0.2025974025974026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9257,0.15782650966835907,0.9519282704980015,0.9548254620123204,0.6666666666666666,65,5200,1,154,2,400,1,10,1,0,43,33,1,200,12,108
facultad de derecho,1972,8,14,28,3,61,40,7,123,0.25,0.7142857142857143,0,0,0.7704918032786885,0.1,0.14285714285714285,0.5121951219512195,0,17,38,269,48,0,372,0,0.17647058823529413,0.15789473684210523,0.06319702602230483,0.3541666666666667,0.11559139784946236,0,0,0,1,0,1,0,0,0,0,0,0,9143,0.16865361478726895,0.9339385322104342,0.9461738002594032,0.625,54,3979,5,216,2,400,3,17,1,0,43,33,1,200,12,108
facultad de derecho,1973,13,16,28,3,45,46,4,120,0.15384615384615383,0.625,0,0,0.7777777777777778,0.08695652173913043,0,0.425,0,19,33,268,48,0,368,0,0.21052631578947367,0.09090909090909093,0.05223880597014925,0.3333333333333333,0.10054347826086955,0,0,0,1,0,1,0,0,0,0,0,0,10981,0.1755759949002823,0.9348875330115656,0.9387966804979252,0.625,54,3979,8,277,2,400,4,24,1,0,43,33,1,200,12,108
facultad de derecho,1974,9,11,28,3,81,67,1,172,0.5555555555555556,0.4545454545454546,0,0,0.6419753086419753,0.01492537313432835,0,0.36627906976744184,0,18,29,271,61,2,381,0,0.2222222222222222,0.06896551724137931,0.06642066420664207,0.32786885245901637,0.11548556430446194,0,0,0,1,0,1,0,0,0,0,0,0,10282,0.18770667185372497,0.9478700641898464,0.9455958549222798,0.625,71,3979,12,338,2,400,6,31,1,0,43,33,1,200,12,108
facultad de derecho,1975,12,24,28,3,106,6,5,153,0.08333333333333333,0.6666666666666666,0,0,0.41509433962264153,0,0,0.3986928104575164,0,18,26,262,55,2,363,0,0.2222222222222222,0.1153846153846154,0.07633587786259542,0.34545454545454546,0.12672176308539945,0,0,0,1,0,1,0,0,0,0,0,0,10261,0.20875158366630933,0.9645258746710846,0.9645191409897292,0.625,70,5182,16,400,2,400,1,38,1,0,43,33,1,200,12,108
facultad de derecho,1976,11,13,28,3,98,50,18,190,0,0.4615384615384616,0,0,0.7857142857142857,0.1,0,0.4631578947368421,0,19,24,224,64,2,333,0,0.2631578947368421,0.125,0.0625,0.3125,0.12612612612612611,0,0,0,2,0,2,0,0,0,0.5,0,0.5,9876,0.28908464965573105,0.9805589307411908,0.9852889667250436,0.6666666666666666,66,5044,16,400,2,400,2,60,1,0,43,33,1,200,12,108
facultad de derecho,1977,8,14,28,3,104,50,20,196,0.125,0.5,0,0,0.7980769230769231,0.12,0,0.49489795918367346,0,19,26,242,67,2,356,0,0.2631578947368421,0.19230769230769232,0.05785123966942149,0.3283582089552239,0.12921348314606745,0,0,0,2,0,2,0,0,0,0,0,0,11691,0.373877341544778,0.9781883500128304,0.9885609700297416,0.5714285714285714,71,5461,16,478,2,400,1,37,1,0,43,33,1,200,12,108
facultad de derecho,1978,15,20,28,3,129,6,18,188,0.26666666666666666,0.6,0,0,0.4031007751937984,0,0,0.3617021276595745,0,19,37,252,52,0,360,0,0.2631578947368421,0.08108108108108109,0.06746031746031746,0.40384615384615385,0.12777777777777777,0,0,0,1,0,1,0,0,0,0,0,0,10055,0.2541024365987071,0.9939333664843362,0.9917808219178084,0.3333333333333333,70,5388,16,585,2,400,1,36,1,0,43,33,1,200,12,108
facultad de derecho,1979,26,18,28,3,92,58,16,210,0.2692307692307692,0.5,0,0,0.7391304347826086,0.1206896551724138,0,0.43333333333333335,1,18,34,371,74,0,498,0,0.16666666666666666,0.1176470588235294,0.10512129380053908,0.32432432432432434,0.1405622489959839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9638,0.2610500103755966,1,1,1,70,5388,16,585,2,400,1,36,1,0,43,33,1,200,12,108
facultad de economia,1959,21,11,12,1,24,16,1,47,0.5714285714285714,0.3636363636363637,0,0,0.7083333333333334,0,0,0.3404255319148936,0,5,3,196,61,0,265,0,0,0,0.03571428571428571,0.01639344262295082,0.03018867924528302,31,3,0,1,0,31,0.06451612903225806,0.6666666666666666,0,0,0,0.06451612903225806,1686,0.15243179122182682,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
facultad de economia,1961,4,11,12,1,24,16,1,55,0,0.4545454545454546,0,0,0.7083333333333334,0,0,0.4,1,4,2,190,51,0,248,0,0,0.04166666666666666,0.04450224971878515,0.04717880289744567,0.04498787814904606,11,3,0,1,0,11,0.18181818181818185,0.6666666666666666,0,0,0,0.18181818181818185,2213,0.13782196113872572,1,1,1,20,1302,1,112,1,224,1,31,3,0,10,10,1,65,18,112
facultad de economia,1962,4,19,12,1,56,16,1,95,0,0.3684210526315789,0,0,0.44642857142857145,0.125,0,0.35789473684210527,2,2,1,204,49,0,258,0,0,0.08333333333333333,0.05329021372328459,0.07796416317194052,0.0597870770528091,9,3,0,1,0,9,0.2222222222222222,0.6666666666666666,0,0,0,0.2222222222222222,2327,0.1431027073485174,1,1,1,21,1333,1,120,1,224,1,30,3,0,10,10,1,65,18,112
facultad de economia,1963,4,16,12,1,58,16,1,94,0,0.4375,0,0,0.4827586206896552,0,0,0.3723404255319149,2,8,4,175,45,0,234,0,0,0.125,0.06207817772778402,0.10874952344643538,0.07458627595657215,10,3,0,1,0,10,0.2,0.6666666666666666,0,0,0,0.2,2441,0.13805817287996722,1,1,1,21,1333,1,120,1,224,1,30,3,0,10,10,1,65,18,112
facultad de economia,1964,2,14,12,1,53,21,1,90,0,0.5,0,0,0.3018867924528302,0.09523809523809525,0,0.2777777777777778,1,2,6,127,43,0,179,0,0,0.16666666666666666,0.07086614173228346,0.13953488372093023,0.0893854748603352,8,3,0,1,0,8,0.25,0.6666666666666666,0,0,0,0.25,2499,0.13085234093637454,1,1,1,23,1576,1,200,1,224,1,12,3,0,10,10,1,32,18,112
facultad de economia,1965,3,23,12,1,48,24,1,99,0,0.391304347826087,0,0,0.5416666666666666,0.08333333333333333,0,0.37373737373737376,2,2,8,148,35,0,195,0,0,0,0.04054054054054054,0.2,0.06666666666666667,6,3,0,1,0,6,0.3333333333333333,0.6666666666666666,0,0,0,0.3333333333333333,2543,0.11993708218639404,1,1,1,22,1630,1,190,1,224,1,12,3,0,14,24,1,34,18,112
facultad de economia,1966,1,38,12,1,49,23,1,111,0,0.42105263157894735,0,0,0.6938775510204082,0.08695652173913043,0,0.46846846846846846,2,1,13,136,31,0,183,0,0,0,0.07352941176470588,0.25806451612903225,0.09836065573770492,6,3,0,1,0,7,0,0.6666666666666666,0,0,0,0,2724,0.12701908957415564,1,1,1,20,1684,1,180,1,224,1,13,3,0,18,38,1,36,18,112
facultad de economia,1967,2,19,12,1,40,22,1,84,0,0.42105263157894735,0,0,0.625,0.09090909090909093,0,0.4166666666666667,3,2,19,144,48,0,216,0,0,0.05263157894736842,0.0625,0.14583333333333334,0.0787037037037037,5,3,0,1,0,6,0,0.6666666666666666,0,0,0,0,2838,0.12825933756166313,1,1,1,22,1788,1,180,1,228,1,14,3,0,20,48,1,36,18,112
facultad de economia,1968,8,26,12,1,52,23,1,110,0.5,0.5,0,0,0.5384615384615384,0.08695652173913043,0,0.4272727272727273,3,7,18,109,28,0,165,0,0.14285714285714285,0.05555555555555555,0.06422018348623854,0.25,0.09696969696969696,5,3,0,1,0,6,0,0.6666666666666666,0,0,0,0.16666666666666666,2945,0.1365025466893039,1,1,1,23,1892,1,180,1,233,1,14,3,0,21,59,1,36,18,112
facultad de economia,1969,4,25,12,1,49,29,1,108,0,0.48,0,0,0.6938775510204082,0.13793103448275862,0,0.46296296296296297,3,8,23,122,52,0,208,0,0.125,0.04347826086956521,0.05737704918032787,0.1153846153846154,0.07211538461538461,4,3,0,1,0,5,0,0.6666666666666666,0,0,0,0.2,2916,0.13031550068587106,1,1,1,26,1892,2,190,1,233,1,21,3,0,28,70,1,36,18,112
facultad de economia,1970,9,20,12,1,45,31,1,106,0.3333333333333333,0.55,0,0,0.7555555555555555,0.16129032258064516,0,0.5,3,8,17,117,54,0,199,0,0.125,0.1176470588235294,0.11965811965811966,0.07407407407407407,0.10552763819095476,4,3,0,1,0,5,0,0.6666666666666666,0,0,0,0.2,3294,0.16484517304189436,1,1,1,28,1892,2,200,1,233,1,28,3,0,36,80,1,36,18,112
facultad de economia,1971,7,24,12,1,43,29,1,105,0.5714285714285714,0.4583333333333333,0,0,0.7209302325581395,0.13793103448275862,0,0.47619047619047616,1,8,1,143,67,0,220,0,0,0,0.09090909090909093,0.07462686567164178,0.08181818181818182,3,3,0,1,0,4,0,0.6666666666666666,0,1,0,0.25,3445,0.16777939042089984,1,1,1,37,1943,2,160,1,240,1,37,3,0,12,24,1,36,18,112
facultad de economia,1972,7,25,12,1,42,30,1,105,0.42857142857142855,0.56,0,0,0.7142857142857143,0.1,0,0.47619047619047616,3,9,29,125,108,0,274,0,0.2222222222222222,0.06896551724137931,0.12,0.16666666666666666,0.13503649635036497,2,3,0,1,0,4,0,0.6666666666666666,0,1,0,0.5,3771,0.17740652346857597,1,1,1,37,1943,2,164,1,240,1,45,3,0,12,24,1,36,18,112
facultad de economia,1973,12,26,12,1,39,40,1,119,0.5833333333333334,0.19230769230769232,0,0,0.7435897435897436,0.125,0,0.3865546218487395,3,21,28,139,112,0,303,0,0.1904761904761905,0.10714285714285714,0.1510791366906475,0.125,0.13861386138613865,2,3,0,1,0,3,0,0.6666666666666666,0,1,0,0.6666666666666666,4679,0.1876469331053644,0.9903825603761488,0.9840546697038725,0.5,37,1943,2,168,1,240,1,54,3,0,12,24,1,36,18,112
facultad de economia,1974,15,31,12,1,62,48,2,159,0.4,0.4838709677419355,0,0,0.7419354838709677,0.125,0,0.4591194968553459,4,29,23,142,88,0,286,0,0.1724137931034483,0.13043478260869565,0.13380281690140844,0.1590909090909091,0.14335664335664336,1,1,0,1,0,3,0,1,0,1,0,0.6666666666666666,3969,0.18846056941295036,0.980095742000504,0.9745989304812834,0.5,37,1943,1,171,1,240,1,62,3,0,12,24,1,36,18,112
facultad de economia,1975,17,38,12,1,80,8,9,152,0.4117647058823529,0.7105263157894737,0,0,0.375,0,0.1111111111111111,0.4276315789473684,0,33,24,155,110,0,322,0,0.18181818181818185,0.20833333333333337,0.18064516129032257,0.18181818181818185,0.18322981366459629,5,7,0,2,0,12,0.4,0.7142857142857143,0,1,0,0.5833333333333334,4421,0.2019904998869034,0.9807735806378648,0.9820828667413214,0.5,46,3019,1,175,1,240,1,71,3,0,12,24,1,36,18,112
