year,a,b,c,d,point,w,conta,contb,contc,contd,dist,udist,wdist,clusters,maxclus,maxangle,minclus,minangle
1959,0.32367960149381075,0.4414631053229328,0.1453178497159881,-0.01946333619004691,fo,0.0543677417530054,6.530849951341312,16.917420416152666,3.1818677327081204,0.13602345913902977,0.5667047350131145,0.7121610421374613,0.04844570637635714,5,1,2.061676288422954,3,0.857067532674427
1961,2.365557524656136,1.2425255761941765,-0.07430383341708795,-0.05128970386985897,enap,0.03672115472628875,67.37099585613382,25.572766170212052,0.45821274384870286,0.3759164511439568,2.673552674502125,2.7929464640124806,0.19489126691005845,1,1,2.3459006614533746,2,1.3385119568807604
1961,-0.21774762065499711,0.01968090700049461,-0.10840341902445794,0.07287095893051831,eneo,0.0153362643079773,0.2384053688494278,0.00267954161920242,0.4073183151350813,0.3169152756662213,0.25468184527547333,0.7766464593800718,0.04862702961397196,1,1,2.3459006614533746,2,1.3385119568807604
1961,0.07865593792571596,-0.392511244979064,0.1253857292737632,0.2168316475925416,escuela nacional de musica,0.01502985893014288,0.03048649824538655,1.044503296402222,0.5340470480807477,2.749887097543698,0.4722175118620639,0.7327646703488218,0.05309556292407096,2,2,1.4186563520741284,1,0.9714905382126128
1961,0.32528722487202644,-0.3193101331243945,0.03067710923027297,0.0180909770851332,facultad de arquitectura,0.07682471748555732,2.6651680430179727,3.5332720472910037,0.16340232485655495,0.09784522546093556,0.4572079486005069,0.721576356275267,0.0516871518763152,2,2,1.4186563520741284,1,0.9714905382126128
1961,0.15851994885255016,-0.20147741768787555,0.47632103203321896,0.26328355721339214,facultad de ciencias,0.03993284471253864,0.3289937949099831,0.7311958287204541,20.47661476931289,10.771900738888208,0.6015992695129526,0.8840683761711036,0.06180423871644835,2,2,1.4186563520741284,1,0.9714905382126128
1961,0.11481110594512542,-0.5799560201042452,-0.13169896130149772,-0.1466938856341684,facultad de contaduria y administracion,0.0768560539798513,0.33215094626271885,11.660546590570352,3.0128060599306767,6.436010245439807,0.6232128751829846,0.80977961285698,0.05589990724653487,2,2,1.4186563520741284,1,0.9714905382126128
1961,0.03593631018514625,-0.452858266126581,-0.11826340531650624,-0.12876684461512866,facultad de derecho,0.0756837880722822,0.03204493816455136,7.001291562700951,2.3923902020134147,4.883436979171663,0.48676396836463687,0.743035163095143,0.05054187329615019,2,2,1.4186563520741284,1,0.9714905382126128
1961,0.0647408367529121,-0.4564973688025731,0.02058108532593318,0.07006825239895757,facultad de economia,0.04141574697373684,0.05691303234954721,3.893074906560174,0.03964883573866915,0.7912663363661054,0.4668129868957986,0.7076604299497504,0.05036313319395455,2,2,1.4186563520741284,1,0.9714905382126128
1961,0.18506881108781256,-0.44820606319391265,-0.1305295562668592,-0.00365890451549169,facultad de ingenieria,0.11439925208249868,1.2846335665601532,10.36643296549436,4.405237245442006,0.00595991350119153,0.5021857152117319,0.7177987627605277,0.05045859457745333,2,2,1.4186563520741284,1,0.9714905382126128
